,batch size,epochs,repeats,embedding,feature set,historical co2,accuracy_train_mean,accuracy_train_std,accuracy_test_1_mean,accuracy_test_1_std,accuracy_test_2_mean,accuracy_test_2_std,accuracy_test_combined_mean,accuracy_test_combined_std
autoencoder,16,30,10,True,Light+CO2,False,0.9432666,0.0074786553,0.94116974,0.028780341,0.9433268,0.0084256325,0.941761,0.010465493
