,batch size,epochs,repeats,embedding,feature set,historical co2,accuracy_train_mean,accuracy_train_std,accuracy_test_1_mean,accuracy_test_1_std,accuracy_test_2_mean,accuracy_test_2_std,accuracy_test_combined_mean,accuracy_test_combined_std
autoencoder,32,50,10,False,CO2,True,0.888676,0.05106931,0.81584084,0.090252005,0.6577889,0.068936296,0.69170356,0.03638072
